Participant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
6,-0.00042581,0.156374906,-0.457801774,1.367389701,1.282376562,0.3153193,-0.194317156,-1.810803059,2.465211157,1.755286797,1.304655917,3.444561563,3.992458965,1.067678764,1.570546049,4.223084637,1.947682412,1.398369303,1.179789717,3.115201571,3.469023324,0.961484653,1.262392705,3.850684149,2.455330548,1.755231209,1.377712782,3.693215255,4.178121636,1.109163965,1.576274447,4.579385987,-0.046778131,0.067397836,0.569961122,-0.558462106,-0.106198204,-0.477320093,0.000373916,0.574304157,2.932127505,2.677547188,2.417041114,2.496787706,2.362346825,2.313609172,2.676727648,2.616185727,6.077266049,3.08103174,1.702127061,11.86500436,15.93972859,1.139937943,2.466614893,17.83444385,0.413569486,0.413569486,0.413569486,0.413569486,0.413569486,0.413569486,0.413569486,0.413569486,2.062552147,2.062552147,2.062552147,2.062552147,2.062552147,2.062552147,2.062552147,2.062552147,-25609.77566,-25609.77566,-25609.77566,-25609.77566,-25609.77566,-25609.77566,-25609.77566,-25609.77566,23219432.9104169+161146229.984088i,23219432.9104169+161146229.984088i,23219432.9104169+161146229.984088i,23219432.9104169+161146229.984088i,23219432.9104169+161146229.984088i,23219432.9104169+161146229.984088i,23219432.9104169+161146229.984088i,23219432.9104169+161146229.984088i,1.904102481,0.973058732,0.599498032,4.308038437,5.51356561,0.388563399,0.784754856,6.623455509
6,0.166224401,0.050124601,-0.313276323,0.98708499,0.708008865,0.178152592,-0.10089621,-1.297378183,2.104682496,1.870297757,0.899164535,3.439185544,3.809899249,0.813436635,2.473350401,3.992417989,1.766265615,1.537259577,0.715760493,3.091664573,3.319576929,0.654588287,1.952676978,3.382036154,2.102893888,1.863535393,0.948800439,3.564892844,3.860234163,0.829557764,2.465581263,4.182832577,0.220268148,0.249560027,0.288113983,-0.145997588,-0.005818516,-0.284987341,-0.466187412,-0.138721365,2.441310585,2.451308337,3.603574513,1.939881725,2.00584306,3.153471478,3.079753176,2.275457423,4.42968841,3.498013698,0.80849686,11.82799721,14.51533229,0.66167916,6.117462205,15.9394014,0.481837198,0.481837198,0.481837198,0.481837198,0.481837198,0.481837198,0.481837198,0.481837198,1.951434291,1.951434291,1.951434291,1.951434291,1.951434291,1.951434291,1.951434291,1.951434291,-22600.73382,-22600.73382,-22600.73382,-22600.73382,-22600.73382,-22600.73382,-22600.73382,-22600.73382,234136558.390386-117809792.435221i,234136558.390386-117809792.435221i,234136558.390386-117809792.435221i,234136558.390386-117809792.435221i,234136558.390386-117809792.435221i,234136558.390386-117809792.435221i,234136558.390386-117809792.435221i,234136558.390386-117809792.435221i,1.39669944,1.096848596,0.284328346,4.013893871,4.706495919,0.21735198,1.920038162,5.526006225
6,-0.108684075,0.100992879,-0.039217793,0.29366773,-0.332617134,0.123098161,0.242824855,-0.250467277,2.118913439,1.954252182,1.230201538,3.575547489,4.473484302,0.651111762,3.087420824,3.891936134,1.724961759,1.624766951,0.857789958,3.109577227,3.558309991,0.497332912,2.568107436,3.08448978,2.113284908,1.949100003,1.225937512,3.573417969,4.46809468,0.660102287,3.084717026,3.88454439,0.379709042,0.037222303,-0.685339038,-0.283108377,0.042587999,0.037471241,-0.274398443,-0.104127024,2.579701581,2.423424225,5.182452023,2.11650312,3.226031657,4.434106609,2.436547997,3.084386955,4.48979416,3.819101589,1.513395825,12.78453985,20.0120618,0.423946527,9.532167344,15.14716687,0.462015285,0.462015285,0.462015285,0.462015285,0.462015285,0.462015285,0.462015285,0.462015285,1.889965763,1.889965763,1.889965763,1.889965763,1.889965763,1.889965763,1.889965763,1.889965763,-26738.00305,-26738.00305,-26738.00305,-26738.00305,-26738.00305,-26738.00305,-26738.00305,-26738.00305,231896647.266896-261699973.843022i,231896647.266896-261699973.843022i,231896647.266896-261699973.843022i,231896647.266896-261699973.843022i,231896647.266896-261699973.843022i,231896647.266896-261699973.843022i,231896647.266896-261699973.843022i,231896647.266896-261699973.843022i,1.410543512,1.199882407,0.474686694,4.033101088,6.305436001,0.137623583,3.005391342,4.765961874
6,0.198788286,-0.098834806,-0.337257093,-0.005115211,-0.08060457,0.185754119,0.152841444,0.018900866,2.45565444,1.823537361,2.102444006,3.227797795,4.812810046,0.756925938,2.557787813,3.690794808,1.924904477,1.497265002,1.562109408,2.643519092,3.605403543,0.573644372,1.999975046,2.871866682,2.453955271,1.818973789,2.121068512,3.214967628,4.794351175,0.776462717,2.552198299,3.676168211,0.566376001,-0.078479862,-1.03546423,-0.424004905,0.584834663,-0.456972669,0.00861226,0.07043227,3.047023384,2.495831844,4.980401439,2.438352907,4.318947618,4.619263707,3.11354889,3.240038479,6.030238727,3.325288506,4.4202708,10.41867861,23.16314054,0.572936876,6.542278496,13.62196632,0.480035126,0.480035126,0.480035126,0.480035126,0.480035126,0.480035126,0.480035126,0.480035126,1.880774582,1.880774582,1.880774582,1.880774582,1.880774582,1.880774582,1.880774582,1.880774582,-27981.16166,-27981.16166,-27981.16166,-27981.16166,-27981.16166,-27981.16166,-27981.16166,-27981.16166,845822156.577997+288737359.922644i,845822156.577997+288737359.922644i,845822156.577997+288737359.922644i,845822156.577997+288737359.922644i,845822156.577997+288737359.922644i,845822156.577997+288737359.922644i,845822156.577997+288737359.922644i,845822156.577997+288737359.922644i,1.901970039,1.045016802,1.420946864,3.264552006,7.259890632,0.190419579,2.057307534,4.26836094
6,-0.093563035,-0.008872238,-0.016506624,0.136583994,0.241520757,0.003858916,0.101824211,-0.353138533,3.554997065,2.336827641,2.75312665,2.375799326,4.218289338,1.010460715,2.607050845,3.855279749,2.783655973,1.909616119,2.060003652,1.897134488,3.310657236,0.760409793,1.948498522,2.954278621,3.542097762,2.327552952,2.742229461,2.370291253,4.208452835,1.006450361,2.598680454,3.856154432,-0.472810008,0.622741653,0.044856454,0.145826137,0.742429355,-0.473827595,0.324641492,-0.47487368,2.777398405,2.608905166,3.652787499,2.614011561,4.458610498,3.11641185,4.590446501,2.879764502,12.63800413,5.460763421,7.579706349,5.64442244,17.79396494,1.021030858,6.796714109,14.86318194,0.476963957,0.476963957,0.476963957,0.476963957,0.476963957,0.476963957,0.476963957,0.476963957,1.934928036,1.934928036,1.934928036,1.934928036,1.934928036,1.934928036,1.934928036,1.934928036,-28830.93132,-28830.93132,-28830.93132,-28830.93132,-28830.93132,-28830.93132,-28830.93132,-28830.93132,1597997783.68184+96760374.2261993i,1597997783.68184+96760374.2261993i,1597997783.68184+96760374.2261993i,1597997783.68184+96760374.2261993i,1597997783.68184+96760374.2261993i,1597997783.68184+96760374.2261993i,1597997783.68184+96760374.2261993i,1597997783.68184+96760374.2261993i,3.962702544,1.71107695,2.375077123,1.774491056,5.593907778,0.319930166,2.13292777,4.696552935
6,-0.585401938,0.243079485,0.425218746,0.142118015,-0.591356152,-0.139985227,0.677118315,-0.415171254,3.622322722,2.620521489,2.253817045,2.182764455,6.266561008,1.20922462,4.842587192,4.311285804,3.0075389,2.22641079,1.698953923,1.759936398,4.914445,1.027152671,3.7158661,3.612932599,3.655103371,2.62139647,2.284772909,2.178725548,6.269595201,1.212524265,4.870628671,4.314166792,-0.177315165,0.144432494,0.624524932,0.130527969,-0.246788911,0.122421446,0.507627754,0.135285738,2.331352351,2.113863824,3.707145926,2.584774926,3.119250757,2.032290974,3.158703418,2.276051649,13.1212219,6.867132874,5.079691274,4.764460665,39.26978686,1.462224182,23.45065071,18.58718528,0.422753515,0.422753515,0.422753515,0.422753515,0.422753515,0.422753515,0.422753515,0.422753515,2.087615116,2.087615116,2.087615116,2.087615116,2.087615116,2.087615116,2.087615116,2.087615116,-53146.57863,-53146.57863,-53146.57863,-53146.57863,-53146.57863,-53146.57863,-53146.57863,-53146.57863,1969547609.28099+13348382.2028656i,1969547609.28099+13348382.2028656i,1969547609.28099+13348382.2028656i,1969547609.28099+13348382.2028656i,1969547609.28099+13348382.2028656i,1969547609.28099+13348382.2028656i,1969547609.28099+13348382.2028656i,1969547609.28099+13348382.2028656i,4.21958317,2.170379728,1.648756298,1.499255439,12.41504994,0.464370468,7.492808613,5.878482296
6,0.42684975,-0.36056311,0.187627739,-0.482949312,-0.693652543,-0.223033144,0.306181765,0.616696973,3.073417765,2.453998246,1.290494223,1.793493321,6.928128102,1.166307808,4.996509004,3.876780906,2.642852827,2.09674869,0.96669389,1.496582691,5.561824559,0.918585869,3.879531473,3.314927043,3.090813814,2.470691936,1.298985082,1.850494424,6.935356424,1.182887087,4.986051922,3.91030231,0.070518547,0.028496221,0.78459694,-0.107764626,-0.156511536,-0.367461452,0.488651163,0.13920737,2.086252711,2.218986586,4.526829836,2.453958009,2.543497126,3.192872692,3.056664646,2.090340347,9.445896755,6.022107392,1.66537534,3.216618293,47.998959,1.360273902,24.96510223,15.02943019,0.432998383,0.432998383,0.432998383,0.432998383,0.432998383,0.432998383,0.432998383,0.432998383,1.827029187,1.827029187,1.827029187,1.827029187,1.827029187,1.827029187,1.827029187,1.827029187,-52966.37196,-52966.37196,-52966.37196,-52966.37196,-52966.37196,-52966.37196,-52966.37196,-52966.37196,871735314.340023-5264647.39508945i,871735314.340023-5264647.39508945i,871735314.340023-5264647.39508945i,871735314.340023-5264647.39508945i,871735314.340023-5264647.39508945i,871735314.340023-5264647.39508945i,871735314.340023-5264647.39508945i,871735314.340023-5264647.39508945i,3.01675879,1.92740829,0.532940486,1.081564602,15.19175539,0.441933549,7.852064265,4.828342009
6,0.243124005,-0.251796759,-0.006628296,-0.494725748,-0.014850662,-0.073407506,-0.098952654,0.641124886,2.901868407,2.316197577,2.14235762,1.360338413,5.56756606,1.595664784,3.236993933,2.794578125,2.317289073,1.856934821,1.534455311,1.087222415,4.466623075,1.139707,2.598092534,2.13785075,2.900537445,2.320688534,2.13384956,1.442424172,5.545448417,1.591014537,3.225641268,2.856348461,-0.079233097,0.042475022,-0.184035105,0.222087552,-0.115643203,0.186420334,0.002903529,-0.12791742,2.703786234,2.770606548,4.311447829,4.195919614,2.633220488,4.171636999,2.815185947,3.602119715,8.420840252,5.364771215,4.589696172,1.850520597,30.99779183,2.546146104,10.47812972,7.809666896,0.49517255,0.49517255,0.49517255,0.49517255,0.49517255,0.49517255,0.49517255,0.49517255,1.744816328,1.744816328,1.744816328,1.744816328,1.744816328,1.744816328,1.744816328,1.744816328,-30117.96712,-30117.96712,-30117.96712,-30117.96712,-30117.96712,-30117.96712,-30117.96712,-30117.96712,-493340859.277387-595177833.795135i,-493340859.277387-595177833.795135i,-493340859.277387-595177833.795135i,-493340859.277387-595177833.795135i,-493340859.277387-595177833.795135i,-493340859.277387-595177833.795135i,-493340859.277387-595177833.795135i,-493340859.277387-595177833.795135i,2.657218018,1.700999119,1.438129457,0.657137731,9.712783907,0.799500392,3.286264536,2.576864797
6,-0.423815845,0.190760553,-0.34578197,-0.149042862,0.772669408,0.137138853,-0.144321842,-0.317725062,3.153411486,2.868222437,2.196010555,0.922360691,4.417704331,1.531499773,2.188021663,1.86938234,2.552877292,2.318713431,1.766454984,0.738484542,3.67415836,1.137609914,1.697405889,1.412179264,3.169337976,2.863179747,2.214442146,0.930704594,4.467464582,1.531562473,2.184095246,1.888863337,0.182468368,-0.265182132,-0.052878633,0.199740126,-0.149037067,0.155063003,0.540980149,-0.189930851,2.480209404,2.404247273,3.551176803,3.021156739,3.016917219,4.176694076,3.252995093,3.603432737,9.944004002,8.226699946,4.822462357,0.850749245,19.51611155,2.345491555,4.787438797,3.494590335,0.465393129,0.465393129,0.465393129,0.465393129,0.465393129,0.465393129,0.465393129,0.465393129,1.890357755,1.890357755,1.890357755,1.890357755,1.890357755,1.890357755,1.890357755,1.890357755,-20244.18797,-20244.18797,-20244.18797,-20244.18797,-20244.18797,-20244.18797,-20244.18797,-20244.18797,772273214.57872-81763713.1217277i,772273214.57872-81763713.1217277i,772273214.57872-81763713.1217277i,772273214.57872-81763713.1217277i,772273214.57872-81763713.1217277i,772273214.57872-81763713.1217277i,772273214.57872-81763713.1217277i,772273214.57872-81763713.1217277i,3.172542832,2.589212014,1.548813154,0.273586146,6.303659428,0.740866243,1.506664784,1.126863908
6,0.47832116,-0.270029672,-0.005136316,0.156951863,0.04775262,-0.077092903,-0.321848794,0.06044503,3.414710605,3.391652463,1.714953715,1.895154555,3.481378185,1.163315667,2.277662401,3.014342393,2.872125692,2.8180387,1.387474429,1.322810575,2.836583003,0.916595264,1.620433627,2.229116445,3.434603033,3.388941778,1.708142509,1.894133001,3.467864465,1.161251977,2.291322778,3.002965282,-0.025316042,-0.092596707,0.346523128,-0.134285124,-0.173909227,-0.246729139,-0.052597508,0.643621613,2.153954348,2.116142268,2.594355594,5.52142677,2.298200395,3.17560783,5.863188682,4.594961888,11.66024852,11.50330643,2.941066245,3.591610788,12.11999407,1.35330334,5.187746013,9.08626006,0.558587543,0.558587543,0.558587543,0.558587543,0.558587543,0.558587543,0.558587543,0.558587543,1.785810536,1.785810536,1.785810536,1.785810536,1.785810536,1.785810536,1.785810536,1.785810536,-20958.04435,-20958.04435,-20958.04435,-20958.04435,-20958.04435,-20958.04435,-20958.04435,-20958.04435,1557494583.32537-60452179.4261057i,1557494583.32537-60452179.4261057i,1557494583.32537-60452179.4261057i,1557494583.32537-60452179.4261057i,1557494583.32537-60452179.4261057i,1557494583.32537-60452179.4261057i,1557494583.32537-60452179.4261057i,1557494583.32537-60452179.4261057i,3.725833835,3.627426344,0.921549297,1.133160157,3.798346963,0.425915482,1.658222987,2.84820492
