Participant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
12,-19.8369341,-2.423493431,1.065610998,-120.8529419,-1.228209154,6.787847957,-13.65996989,6.846549419,46.71682025,20.34773524,64.12920915,493.4725802,12.72727162,12.49081544,86.609695,42.8781789,34.86711022,15.42661578,44.89873686,324.6739027,10.16219992,11.59963887,58.45210595,32.01488944,50.58167216,20.41057097,63.88106566,506.134863,12.73562221,14.17205654,87.33741542,43.2516492,-1.286993664,-0.79679028,-1.367752975,-1.649116031,-0.20280572,-0.118752018,-1.525724199,-0.856678399,7.423246046,4.141484301,7.768225855,9.769060625,2.816750748,2.699051194,9.186947131,5.175702576,2182.461295,414.0303296,4112.555466,243515.1875,161.9834429,156.0204705,7501.239268,1838.538226,0.916957529,0.916957529,0.916957529,0.916957529,0.916957529,0.916957529,0.916957529,0.916957529,1.39790219,1.39790219,1.39790219,1.39790219,1.39790219,1.39790219,1.39790219,1.39790219,-469106708.9,-469106708.9,-469106708.9,-469106708.9,-469106708.9,-469106708.9,-469106708.9,-469106708.9,-1614642487196.29+1060152963031.37i,-1614642487196.29+1060152963031.37i,-1614642487196.29+1060152963031.37i,-1614642487196.29+1060152963031.37i,-1614642487196.29+1060152963031.37i,-1614642487196.29+1060152963031.37i,-1614642487196.29+1060152963031.37i,-1614642487196.29+1060152963031.37i,808.2241185,131.5720878,1288.846722,80907.49973,51.22843934,63.43603342,2409.479739,590.8470569
12,-19.7599895,-3.503575623,-15.37651245,-165.1254931,-1.943531045,7.653099357,-22.61658435,-5.014424747,23.40426636,15.42036337,36.41710784,222.8088558,10.16576673,9.498064567,37.78081407,16.93251818,26.5941594,12.93448707,35.52748137,242.5939838,8.130797163,9.732641196,38.51823833,15.21883202,30.55927961,15.75358516,39.39692166,276.6156474,10.31018647,12.16828592,43.90411493,17.59486146,0.545507224,0.408662516,0.490381444,0.529455547,-0.491887516,0.159576292,0.522880525,0.682631282,2.464485442,2.629597309,1.929113948,2.377980805,2.824996506,2.574231519,2.506477718,2.642243209,547.759684,237.7876064,1326.205743,49643.78623,103.3428132,90.21323052,1427.389912,286.7101718,0.905972055,0.905972055,0.905972055,0.905972055,0.905972055,0.905972055,0.905972055,0.905972055,1.550897351,1.550897351,1.550897351,1.550897351,1.550897351,1.550897351,1.550897351,1.550897351,-117284026.3,-117284026.3,-117284026.3,-117284026.3,-117284026.3,-117284026.3,-117284026.3,-117284026.3,988907267137.976+616515085500.432i,988907267137.976+616515085500.432i,988907267137.976+616515085500.432i,988907267137.976+616515085500.432i,988907267137.976+616515085500.432i,988907267137.976+616515085500.432i,988907267137.976+616515085500.432i,988907267137.976+616515085500.432i,314.3118954,78.33124335,498.4234681,27402.05551,33.57402635,46.76588942,593.3471136,96.12182393
12,-20.65040773,-9.462701222,-24.5193162,-189.5095473,6.505278976,6.434318223,-31.40313299,-1.46838701,35.97154259,15.17573994,36.90728726,310.1410303,11.13318194,9.46154557,48.0003185,22.73389335,34.34618377,14.7416927,38.2970871,298.7270406,9.569686834,9.267691641,47.19740947,17.75764801,41.35361841,17.83305904,44.18748717,362.4057597,12.85623127,11.41099525,57.20053654,22.69106085,0.282591047,0.15121504,0.487527732,0.0645709,0.645565861,-0.098799574,0.041865878,0.968681021,4.32202949,2.927321418,3.097258084,4.987767994,3.757326423,3.211850105,4.990532909,3.73824213,1293.951876,230.3030827,1362.147853,96187.45868,123.9477401,89.52084457,2304.030576,516.8299066,1.022964382,1.022964382,1.022964382,1.022964382,1.022964382,1.022964382,1.022964382,1.022964382,1.288635575,1.288635575,1.288635575,1.288635575,1.288635575,1.288635575,1.288635575,1.288635575,-215333377.3,-215333377.3,-215333377.3,-215333377.3,-215333377.3,-215333377.3,-215333377.3,-215333377.3,570677108870.061-584260594466.025i,570677108870.061-584260594466.025i,570677108870.061-584260594466.025i,570677108870.061-584260594466.025i,570677108870.061-584260594466.025i,570677108870.061-584260594466.025i,570677108870.061-584260594466.025i,570677108870.061-584260594466.025i,544.3374338,100.5779871,609.4692952,41776.33601,52.20327353,41.12633729,1035.20549,163.9553179
12,-5.742128311,-0.861189237,0.687970056,-42.56135443,-0.983952037,0.759455527,-10.37509492,-0.952470486,45.48637552,17.5897963,44.00429602,405.9425524,17.83214483,12.2516221,64.57273369,28.94955243,35.06162049,13.59735862,34.10911405,305.2308406,14.85318285,9.779009294,49.41792619,22.20874997,45.66795023,17.5410096,43.834727,406.5623848,17.78847541,12.22651746,65.14743407,28.85017131,-0.361314304,-0.488473796,-0.281266089,-0.435863716,0.036069938,-0.137820437,-0.421605331,-0.160503481,3.871580386,3.335391584,3.424651964,4.444263536,2.467217462,3.198306697,4.137546502,3.365447908,2069.010358,309.4009337,1936.378069,164789.3559,317.9853893,150.102244,4169.637936,838.076586,1.190578925,1.190578925,1.190578925,1.190578925,1.190578925,1.190578925,1.190578925,1.190578925,1.094466783,1.094466783,1.094466783,1.094466783,1.094466783,1.094466783,1.094466783,1.094466783,-281695307.1,-281695307.1,-281695307.1,-281695307.1,-281695307.1,-281695307.1,-281695307.1,-281695307.1,71739373812.4698-617923720181.603i,71739373812.4698-617923720181.603i,71739373812.4698-617923720181.603i,71739373812.4698-617923720181.603i,71739373812.4698-617923720181.603i,71739373812.4698-617923720181.603i,71739373812.4698-617923720181.603i,71739373812.4698-617923720181.603i,662.7453544,97.43306422,603.7257013,52605.54066,99.94185061,47.21334866,1359.73223,258.5516528
12,0.777555348,3.611625491,5.446450975,6.274086722,-5.979165526,-0.495079102,5.20873534,-0.777346056,43.87191114,18.7259945,43.9569975,386.743349,18.53603454,15.77864487,64.59877818,28.36854495,35.46342574,13.9252212,36.31678724,311.6386134,15.8254055,12.09959077,51.48534797,22.63887807,43.70438684,18.99799121,44.11968265,385.2566876,19.40639418,15.72370247,64.55241283,28.2664379,-0.166588408,0.064371046,-0.070711296,-0.189893487,-0.291448206,-0.008586364,-0.261484198,-0.349927198,3.31926743,4.059473495,2.683115318,3.729788532,3.907942405,3.596149611,3.441317842,3.191484106,1924.744587,350.66287,1932.217629,149570.418,343.5845766,248.9656339,4173.002143,804.7743428,1.296586683,1.296586683,1.296586683,1.296586683,1.296586683,1.296586683,1.296586683,1.296586683,1.033793078,1.033793078,1.033793078,1.033793078,1.033793078,1.033793078,1.033793078,1.033793078,-247286431.9,-247286431.9,-247286431.9,-247286431.9,-247286431.9,-247286431.9,-247286431.9,-247286431.9,2776550042244.48-2178414688119.01i,2776550042244.48-2178414688119.01i,2776550042244.48-2178414688119.01i,2776550042244.48-2178414688119.01i,2776550042244.48-2178414688119.01i,2776550042244.48-2178414688119.01i,2776550042244.48-2178414688119.01i,2776550042244.48-2178414688119.01i,628.0029929,111.0516981,505.1288399,40665.05153,119.0617311,77.72627428,1349.74011,237.0952913
12,0.24253113,-0.913762482,-2.173353086,-7.186837069,2.53019439,1.132902973,2.802606029,2.500241594,32.16786291,16.97485932,33.81457038,272.5447721,16.77342622,15.41462548,49.95284769,20.32997509,25.03926698,11.88428905,27.07625296,206.1187152,12.51599566,11.91031725,39.36571349,16.0726815,32.0408763,16.93203883,33.75016786,271.5562086,16.89724213,15.39507547,49.83309872,20.40291336,0.204157013,0.760740529,0.288909367,-0.041107373,-0.975264416,-0.115585718,0.217982818,0.444287645,2.778412843,5.203962946,2.667044117,2.935031598,6.808228551,3.627287401,2.733800302,3.159658762,1034.771404,288.1458488,1143.42517,74280.65281,281.3478273,237.6106786,2495.286992,413.3078871,1.360397778,1.360397778,1.360397778,1.360397778,1.360397778,1.360397778,1.360397778,1.360397778,1.01090825,1.01090825,1.01090825,1.01090825,1.01090825,1.01090825,1.01090825,1.01090825,-117604981.4,-117604981.4,-117604981.4,-117604981.4,-117604981.4,-117604981.4,-117604981.4,-117604981.4,3041669473582.27-3732852079586.84i,3041669473582.27-3732852079586.84i,3041669473582.27-3732852079586.84i,3041669473582.27-3732852079586.84i,3041669473582.27-3732852079586.84i,3041669473582.27-3732852079586.84i,3041669473582.27-3732852079586.84i,3041669473582.27-3732852079586.84i,88.4735585,96.26064722,1139.922992,2370.503833,90.70155447,76.15706468,1942.277919,103.1271953
12,-0.453385487,-3.388680363,-0.102807769,11.93412266,4.26772827,-4.580693335,-2.82449852,-1.840270465,17.36678977,9.255339559,20.32466693,126.8163782,14.23265844,11.66567089,28.54634447,13.39386129,14.59167149,7.716402593,16.8994801,104.6799579,11.71076787,10.26193019,24.60426526,11.01899962,17.3036774,9.821640051,20.24411388,126.8746587,14.8045393,12.48961834,28.57278712,13.46693513,0.227275697,-0.307810059,0.173992548,0.101272697,0.360936734,0.035139945,0.054426692,0.309131547,2.215980862,3.019964097,2.319506227,2.205342344,2.587995075,2.323621852,2.094668778,2.474356381,301.6053869,85.66131035,413.0920858,16082.39378,202.5685662,136.0878773,814.8937828,179.3955203,1.320671048,1.320671048,1.320671048,1.320671048,1.320671048,1.320671048,1.320671048,1.320671048,1.041863031,1.041863031,1.041863031,1.041863031,1.041863031,1.041863031,1.041863031,1.041863031,-22630903.51,-22630903.51,-22630903.51,-22630903.51,-22630903.51,-22630903.51,-22630903.51,-22630903.51,2505800305786.43-1841548783418.3i,2505800305786.43-1841548783418.3i,2505800305786.43-1841548783418.3i,2505800305786.43-1841548783418.3i,2505800305786.43-1841548783418.3i,2505800305786.43-1841548783418.3i,2505800305786.43-1841548783418.3i,2505800305786.43-1841548783418.3i,105.9818657,30.46791803,154.0482538,1203.46314,69.17745791,49.24947811,400.6353286,55.41391357
12,2.900356891,2.802424175,1.292816218,18.09979093,-2.205451723,0.109120441,1.819810386,-1.380456436,15.09899414,7.590182769,16.34019925,101.1643085,15.48720093,13.66321635,24.18186854,12.50732784,12.32076614,6.446524308,12.80259664,75.02871094,12.63926236,11.34746483,19.74831342,10.13338678,15.31608083,8.062705908,16.32649444,102.3747811,15.58248412,13.6093267,24.15436817,12.5338492,-0.115731089,0.035117401,0.559582973,0.358847102,0.325138052,-0.151908202,-0.476387424,0.350036853,2.750802091,2.519676948,2.86642404,3.180056909,2.673934639,2.257187829,2.769471825,2.774118815,227.979624,57.61087447,267.0021114,10234.21731,239.8533925,186.683481,584.7627661,156.4332496,1.299781062,1.299781062,1.299781062,1.299781062,1.299781062,1.299781062,1.299781062,1.299781062,1.06111084,1.06111084,1.06111084,1.06111084,1.06111084,1.06111084,1.06111084,1.06111084,-14844196.04,-14844196.04,-14844196.04,-14844196.04,-14844196.04,-14844196.04,-14844196.04,-14844196.04,-2245448536620.62+799715839877.667i,-2245448536620.62+799715839877.667i,-2245448536620.62+799715839877.667i,-2245448536620.62+799715839877.667i,-2245448536620.62+799715839877.667i,-2245448536620.62+799715839877.667i,-2245448536620.62+799715839877.667i,-2245448536620.62+799715839877.667i,64.98933642,20.53203635,51.90989776,968.9248745,76.68699317,58.49866096,94.53286793,49.88818931
12,6.861842935,4.881119948,-0.97673008,25.81312069,-3.129507502,5.756508996,7.45567503,-0.467568953,9.690195741,6.12412135,10.74143199,47.18101025,12.20882022,9.781760038,13.188156,9.644089298,9.469093415,6.042256338,8.539679171,41.68736619,9.751371684,8.965478524,12.51018238,7.983919384,11.84227785,7.812332342,10.74321467,53.61620914,12.55651743,11.31639685,15.1041111,9.617115823,-0.165475122,0.454543327,-0.144436872,0.289675017,-0.296791813,-0.113184204,-0.218496282,-0.29836095,3.097691137,2.431599262,2.740768711,2.287642909,2.827183612,3.078703721,2.472847201,2.521008239,93.89989349,37.50486232,115.3783611,2226.047728,149.0552912,95.68282943,173.9274586,93.0084584,1.044383036,1.044383036,1.044383036,1.044383036,1.044383036,1.044383036,1.044383036,1.044383036,1.30261665,1.30261665,1.30261665,1.30261665,1.30261665,1.30261665,1.30261665,1.30261665,-3823413.214,-3823413.214,-3823413.214,-3823413.214,-3823413.214,-3823413.214,-3823413.214,-3823413.214,-1311634266814.35+736135190835.66i,-1311634266814.35+736135190835.66i,-1311634266814.35+736135190835.66i,-1311634266814.35+736135190835.66i,-1311634266814.35+736135190835.66i,-1311634266814.35+736135190835.66i,-1311634266814.35+736135190835.66i,-1311634266814.35+736135190835.66i,44.23876912,19.27666087,36.00312353,1216.052755,49.79783102,40.44703819,78.6042646,29.21186847
12,3.587378786,-1.476268721,0.73790072,34.61478742,2.973061058,-3.743008844,0.963347683,0.182146065,18.0697194,10.85484623,20.98644318,110.3616594,14.97602911,14.95595894,31.27654818,12.08472843,11.78705171,8.271331692,11.02270901,65.66887673,10.10014956,11.51864321,14.03351524,8.146645981,18.35191159,10.91200787,20.91601808,115.2441544,15.2098826,15.35954359,31.16707934,12.03805572,-2.850356654,-0.697969534,-5.119581725,-5.663415513,-2.975545473,-0.223256548,-5.621305504,-2.658719773,19.85861743,3.41330048,39.03596403,41.96705766,19.17719272,3.667467187,43.4523152,15.17380833,326.5147593,117.8276867,440.4307975,12179.69587,224.281448,223.6807079,978.2224661,146.0406611,0.95272985,0.95272985,0.95272985,0.95272985,0.95272985,0.95272985,0.95272985,0.95272985,1.354362891,1.354362891,1.354362891,1.354362891,1.354362891,1.354362891,1.354362891,1.354362891,-22514991.04,-22514991.04,-22514991.04,-22514991.04,-22514991.04,-22514991.04,-22514991.04,-22514991.04,236604363173.96+680344079770.548i,236604363173.96+680344079770.548i,236604363173.96+680344079770.548i,236604363173.96+680344079770.548i,236604363173.96+680344079770.548i,236604363173.96+680344079770.548i,236604363173.96+680344079770.548i,236604363173.96+680344079770.548i,106.3733904,37.60795577,138.1746598,4194.770431,73.06714029,74.51213517,306.8051177,45.77022414
