Participant,sample1_1,sample1_2,sample1_3,sample1_4,sample1_5,sample1_6,sample1_7,sample1_8,sample2_1,sample2_2,sample2_3,sample2_4,sample2_5,sample2_6,sample2_7,sample2_8,sample3_1,sample3_2,sample3_3,sample3_4,sample3_5,sample3_6,sample3_7,sample3_8,sample4_1,sample4_2,sample4_3,sample4_4,sample4_5,sample4_6,sample4_7,sample4_8,sample5_1,sample5_2,sample5_3,sample5_4,sample5_5,sample5_6,sample5_7,sample5_8,sample6_1,sample6_2,sample6_3,sample6_4,sample6_5,sample6_6,sample6_7,sample6_8,sample7_1,sample7_2,sample7_3,sample7_4,sample7_5,sample7_6,sample7_7,sample7_8,sample8_1,sample8_2,sample8_3,sample8_4,sample8_5,sample8_6,sample8_7,sample8_8,sample9_1,sample9_2,sample9_3,sample9_4,sample9_5,sample9_6,sample9_7,sample9_8,sample10_1,sample10_2,sample10_3,sample10_4,sample10_5,sample10_6,sample10_7,sample10_8,sample11_1,sample11_2,sample11_3,sample11_4,sample11_5,sample11_6,sample11_7,sample11_8,sample12_1,sample12_2,sample12_3,sample12_4,sample12_5,sample12_6,sample12_7,sample12_8
9,1.138579617,-0.551682641,-1.048116068,0.894777214,0.777697078,16.80329626,7.711394939,2.393002155,6.651407708,4.288753958,4.670127985,2.778750677,6.117761198,29.90982554,14.50036698,9.222261465,5.275700231,3.227049287,3.795145976,2.350190899,5.01758494,27.88768887,13.5112576,7.793034769,6.721879071,4.307042717,4.768035437,2.908661194,6.142670332,34.20221701,16.37205452,9.491899968,0.475098874,0.108886229,0.380192657,-0.214967931,-0.279818997,0.074229849,-0.168846283,0.019113431,2.839161911,4.409344791,3.387458938,2.532651648,2.44333004,1.917577185,2.37277095,2.479761875,44.2412245,18.39341052,21.8100954,7.721455323,37.42700208,894.5976641,210.2606425,85.05010654,0.314295839,0.314295839,0.314295839,0.314295839,0.314295839,0.314295839,0.314295839,0.314295839,2.818676067,2.818676067,2.818676067,2.818676067,2.818676067,2.818676067,2.818676067,2.818676067,-1458260.255,-1458260.255,-1458260.255,-1458260.255,-1458260.255,-1458260.255,-1458260.255,-1458260.255,23589087979.0176+74846900015.5236i,23589087979.0176+74846900015.5236i,23589087979.0176+74846900015.5236i,23589087979.0176+74846900015.5236i,23589087979.0176+74846900015.5236i,23589087979.0176+74846900015.5236i,23589087979.0176+74846900015.5236i,23589087979.0176+74846900015.5236i,14.2709136,5.859070782,7.18041153,2.672124324,11.91749018,369.4780303,84.65970509,28.45618604
9,1.779675654,0.875190728,-1.308611912,0.186886775,-0.965540075,-4.307436406,-6.104992642,-2.490658208,5.73940586,3.479295212,5.166202688,3.364396412,7.379244883,16.80888064,14.48945787,10.40690219,4.865204238,2.694918875,3.998101889,2.76454919,5.869805086,14.0734183,11.88365198,8.325426712,5.98720221,3.574266165,5.309453148,3.356226342,7.413052946,17.28728168,15.67000636,10.66055529,-0.062620802,0.17775173,0.107670386,-0.401883015,-0.446161249,0.068411821,-0.311103341,-0.115642259,2.414868776,3.897321172,3.326619681,2.534005923,2.794463125,2.572094043,3.249860104,3.193866191,32.94077962,12.10549517,26.68965021,11.31916322,54.45325504,282.5384684,209.9443894,108.3036132,0.475824772,0.475824772,0.475824772,0.475824772,0.475824772,0.475824772,0.475824772,0.475824772,1.930546212,1.930546212,1.930546212,1.930546212,1.930546212,1.930546212,1.930546212,1.930546212,-592520.0428,-592520.0428,-592520.0428,-592520.0428,-592520.0428,-592520.0428,-592520.0428,-592520.0428,-63196205955.5543+144499886857.042i,-63196205955.5543+144499886857.042i,-63196205955.5543+144499886857.042i,-63196205955.5543+144499886857.042i,-63196205955.5543+144499886857.042i,-63196205955.5543+144499886857.042i,-63196205955.5543+144499886857.042i,-63196205955.5543+144499886857.042i,11.32187195,4.035005829,8.903688799,3.557729051,17.35659744,94.38952824,77.55480893,35.89467144
9,2.107286659,0.773772249,0.105426442,0.013474834,-1.697795562,5.452265668,0.601636242,-0.975235284,6.24470395,3.611763429,5.676242715,3.578024259,7.849119399,18.02811346,20.94111534,10.59980812,5.360244643,2.857501046,4.328766392,2.791925901,6.296414959,15.60630982,17.20996092,8.107834124,6.567152337,3.67967772,5.654655953,3.563822941,8.00013921,18.76594279,20.86652531,10.60260828,-0.246971075,0.270063171,0.167398224,0.227333822,0.267671794,-0.107808733,0.118432183,-0.341737372,2.549902162,3.371336129,3.02157529,3.048225386,3.186236437,2.358398854,2.344964507,3.145417914,38.99632742,13.04483507,32.21973136,12.8022576,61.60867534,325.012875,438.5303115,112.3559322,0.40802206,0.40802206,0.40802206,0.40802206,0.40802206,0.40802206,0.40802206,0.40802206,2.351023084,2.351023084,2.351023084,2.351023084,2.351023084,2.351023084,2.351023084,2.351023084,-822896.0787,-822896.0787,-822896.0787,-822896.0787,-822896.0787,-822896.0787,-822896.0787,-822896.0787,-44316518174.5053+13046814125.7629i,-44316518174.5053+13046814125.7629i,-44316518174.5053+13046814125.7629i,-44316518174.5053+13046814125.7629i,-44316518174.5053+13046814125.7629i,-44316518174.5053+13046814125.7629i,-44316518174.5053+13046814125.7629i,-44316518174.5053+13046814125.7629i,13.62148891,4.27651454,10.099102,4.011461378,20.21461502,111.2272518,137.5215192,35.50551517
9,0.797104851,-0.913970913,0.911146273,0.890284533,0.216626748,9.606120323,9.746534911,2.313807116,6.286570533,3.835123922,5.641969756,3.260635653,7.239859315,13.65073339,15.11250585,9.864946891,5.251254917,3.316400973,4.446096066,2.651602397,5.948876347,13.6332343,14.32213531,8.375448629,6.312106362,3.927694843,5.692923392,3.367487563,7.214325576,16.6475572,17.93237781,10.09447978,-0.010507211,0.058499601,0.416492116,0.410206366,0.445893424,0.047997101,0.05210535,-0.133437296,2.318778318,2.208370393,3.003854666,2.508883242,2.424119294,2.770625627,2.758190366,2.163519026,39.52096906,14.7081755,31.83182273,10.63174486,52.4155629,186.342522,228.3878331,97.31717716,0.402228789,0.402228789,0.402228789,0.402228789,0.402228789,0.402228789,0.402228789,0.402228789,2.32779237,2.32779237,2.32779237,2.32779237,2.32779237,2.32779237,2.32779237,2.32779237,-628184.0525,-628184.0525,-628184.0525,-628184.0525,-628184.0525,-628184.0525,-628184.0525,-628184.0525,101227684711.406-161416563380.13i,101227684711.406-161416563380.13i,101227684711.406-161416563380.13i,101227684711.406-161416563380.13i,101227684711.406-161416563380.13i,101227684711.406-161416563380.13i,101227684711.406-161416563380.13i,101227684711.406-161416563380.13i,12.58401878,4.872432862,10.23625432,3.581643665,16.43848774,87.5329204,101.5654851,32.18387044
9,-1.637054219,-1.399356796,-0.781555687,1.593103609,2.276099031,5.810279294,4.282756639,2.205444465,5.94373863,3.49001316,5.925290516,3.266898738,7.396145861,10.86294556,9.988478019,9.448484349,5.087690319,3.148879982,4.704447778,2.962403157,6.501050571,10.0833803,8.647804701,8.281572884,6.142279238,3.747228724,5.953255714,3.622968821,7.710346932,12.28113982,10.83142994,9.66588429,0.135704256,0.328540105,0.343506287,0.065285147,0.003258443,0.050683085,-0.024340235,-0.310451006,2.584121999,2.563533213,2.953627627,2.192111411,2.020583995,2.4162263,2.712716913,2.287889069,35.3280289,12.18019186,35.10906769,10.67262736,54.7029736,118.0035861,99.76969314,89.27385649,0.507859157,0.507859157,0.507859157,0.507859157,0.507859157,0.507859157,0.507859157,0.507859157,2.214832429,2.214832429,2.214832429,2.214832429,2.214832429,2.214832429,2.214832429,2.214832429,-332446.8509,-332446.8509,-332446.8509,-332446.8509,-332446.8509,-332446.8509,-332446.8509,-332446.8509,362405235553.416+85325395280.1414i,362405235553.416+85325395280.1414i,362405235553.416+85325395280.1414i,362405235553.416+85325395280.1414i,362405235553.416+85325395280.1414i,362405235553.416+85325395280.1414i,362405235553.416+85325395280.1414i,362405235553.416+85325395280.1414i,11.91597959,4.434971073,11.19384132,4.14571631,18.77665499,47.63736576,37.05458704,29.50893736
9,-2.981593876,-2.855734277,-0.652034675,-5.642263737,-1.539307538,4.005881332,2.849845057,-1.589705976,4.849168728,3.231690938,6.24908356,11.26010223,9.222476746,13.66492338,12.12276696,9.458984471,4.567018363,3.621437632,4.894658117,8.783285431,7.762620892,11.55470356,10.32108517,7.941122678,5.676065264,4.303040444,6.258295744,12.55463154,9.313888161,14.18785505,12.40631834,9.554551481,-0.018487959,0.114109178,0.274198446,-0.947173715,0.113360867,0.224931916,0.058011418,-0.046405328,2.926633997,2.49977928,2.950603221,2.957000565,2.401599884,2.218256945,2.233261408,2.212023288,23.51443735,10.44382632,39.05104533,126.7899022,85.05407733,186.7301309,146.9614788,89.47238723,0.464931612,0.464931612,0.464931612,0.464931612,0.464931612,0.464931612,0.464931612,0.464931612,2.288592892,2.288592892,2.288592892,2.288592892,2.288592892,2.288592892,2.288592892,2.288592892,-542444.3322,-542444.3322,-542444.3322,-542444.3322,-542444.3322,-542444.3322,-542444.3322,-542444.3322,1536500274498.63+469825174616.287i,1536500274498.63+469825174616.287i,1536500274498.63+469825174616.287i,1536500274498.63+469825174616.287i,1536500274498.63+469825174616.287i,1536500274498.63+469825174616.287i,1536500274498.63+469825174616.287i,1536500274498.63+469825174616.287i,10.17571795,5.848186888,12.3702523,49.74068668,27.39885563,63.57756236,48.6134259,28.83307727
9,-1.58740138,-2.876958379,-0.95901501,-7.570901291,-1.932264232,-3.188375764,0.110713692,-3.509835425,5.325511021,3.452905037,8.205061099,13.10596855,10.60280819,15.13446837,14.6562862,9.343854135,4.417147053,3.69137722,6.659155451,12.03152494,8.599093109,12.66241756,12.38532659,8.225218107,5.536770081,4.483839791,8.22851309,15.0904517,10.73596609,15.4077902,14.59843031,9.946538959,0.815053722,0.216072676,-0.1194658,-0.073231448,0.8866306,0.152506929,-0.208349711,0.178294866,3.776006965,2.67632171,2.441332925,2.564977,3.751130153,2.540618251,2.330619779,2.314811223,28.36106763,11.92255319,67.32302763,171.7664116,112.4195415,229.0521328,214.8067252,87.3076101,0.538459031,0.538459031,0.538459031,0.538459031,0.538459031,0.538459031,0.538459031,0.538459031,2.001323756,2.001323756,2.001323756,2.001323756,2.001323756,2.001323756,2.001323756,2.001323756,-727814.1486,-727814.1486,-727814.1486,-727814.1486,-727814.1486,-727814.1486,-727814.1486,-727814.1486,1130728053012.65+826281248816.185i,1130728053012.65+826281248816.185i,1130728053012.65+826281248816.185i,1130728053012.65+826281248816.185i,1130728053012.65+826281248816.185i,1130728053012.65+826281248816.185i,1130728053012.65+826281248816.185i,1130728053012.65+826281248816.185i,9.682408299,6.349953721,21.38519001,71.9349641,36.40429703,74.98097768,67.31048322,31.24743424
9,2.748130438,5.408448754,-0.901286897,2.523351572,0.233568269,-5.496714057,-4.184951908,-0.011111591,11.3084632,12.98499557,10.8442894,13.1046182,15.04523494,15.50602076,17.67343429,10.87826367,8.42826792,8.35484345,8.910356229,10.69475371,11.52981602,13.36912912,14.57799089,9.077932636,11.59390485,14.01867513,10.8387088,13.29418583,14.98723283,16.393362,18.0937871,10.83501566,1.047499777,1.561037769,0.470765464,-0.106249554,-0.706500262,0.578245196,0.196182873,-0.087923115,3.238912544,4.423766839,2.967339882,2.86883577,3.75171769,3.388204879,3.05623395,2.206997713,127.88134,168.61011,117.5986126,171.7310182,226.3590945,240.4366798,312.3502797,118.3366204,0.547806737,0.547806737,0.547806737,0.547806737,0.547806737,0.547806737,0.547806737,0.547806737,1.930454674,1.930454674,1.930454674,1.930454674,1.930454674,1.930454674,1.930454674,1.930454674,-1214613.482,-1214613.482,-1214613.482,-1214613.482,-1214613.482,-1214613.482,-1214613.482,-1214613.482,104026140778.077+861291716749.42i,104026140778.077+861291716749.42i,104026140778.077+861291716749.42i,104026140778.077+861291716749.42i,104026140778.077+861291716749.42i,104026140778.077+861291716749.42i,104026140778.077+861291716749.42i,104026140778.077+861291716749.42i,42.45509936,62.07037861,37.10440623,55.82051984,70.94361181,84.8802099,103.4020951,37.07912468
9,8.969883897,11.83989352,5.114258154,6.943579181,0.109075732,4.609623685,-0.151126186,1.171283382,11.79846352,13.98958769,18.25723339,13.38905643,16.81320636,19.46737598,22.0931162,11.33484052,11.66642948,13.44756487,14.91392127,12.37024391,13.94489939,17.01922034,18.64346907,9.330259241,14.78369937,18.28492274,18.89012331,15.0352044,16.74670961,19.93036855,22.0057894,11.35036752,0.429232564,0.674718344,0.389298137,-0.060638519,-0.659569103,0.189374648,0.049979738,-0.044614453,2.796554307,2.685843932,2.642590111,2.282587319,2.752001318,1.896385674,2.109524603,2.559659842,139.2037415,195.7085637,333.3265711,179.2668322,282.6839082,378.9787277,488.1057836,128.4786095,0.471838699,0.471838699,0.471838699,0.471838699,0.471838699,0.471838699,0.471838699,0.471838699,2.063954106,2.063954106,2.063954106,2.063954106,2.063954106,2.063954106,2.063954106,2.063954106,-1968194.491,-1968194.491,-1968194.491,-1968194.491,-1968194.491,-1968194.491,-1968194.491,-1968194.491,539621759685.97+230327593053.532i,539621759685.97+230327593053.532i,539621759685.97+230327593053.532i,539621759685.97+230327593053.532i,539621759685.97+230327593053.532i,539621759685.97+230327593053.532i,539621759685.97+230327593053.532i,539621759685.97+230327593053.532i,69.02980259,105.5982326,112.7041667,71.39849542,88.57871297,125.4587727,152.9481726,40.6902384
9,3.671634152,3.861248868,1.009034185,2.196481392,-1.274599718,-3.290846133,-6.239899169,-1.977520955,11.46665732,13.2172664,19.65706853,12.69261052,13.13883296,21.88514064,20.96911195,13.34992791,9.168769056,9.998788434,15.67660068,9.995217721,11.26344181,19.24376299,18.94676189,10.58457888,11.99673297,13.71928922,19.60489286,12.83153546,13.1485157,22.04513062,21.79794225,13.44309173,0.64378939,0.96777888,0.58747124,0.455354613,0.22318678,0.364502607,0.481098434,-0.297816728,3.920549431,3.972254495,2.663818445,2.854583704,2.321527765,2.047889099,2.220415422,3.000241504,131.4842302,174.696131,386.4003434,161.1023619,172.6289316,478.9593808,439.7036562,178.2205753,0.462389018,0.462389018,0.462389018,0.462389018,0.462389018,0.462389018,0.462389018,0.462389018,2.272448245,2.272448245,2.272448245,2.272448245,2.272448245,2.272448245,2.272448245,2.272448245,-1761333.971,-1761333.971,-1761333.971,-1761333.971,-1761333.971,-1761333.971,-1761333.971,-1761333.971,504638515485.915-324767136124.016i,504638515485.915-324767136124.016i,504638515485.915-324767136124.016i,504638515485.915-324767136124.016i,504638515485.915-324767136124.016i,504638515485.915-324767136124.016i,504638515485.915-324767136124.016i,504638515485.915-324767136124.016i,45.45653945,59.44750199,121.39459,52.0029096,54.60392172,153.4955045,150.0725863,57.07799723
